"","RP.Int.January.M1","RP.Int.February.M1","RP.Int.March.M1","RP.Int.April.M1","RP.Int.May.M1","RP.Int.June.M1","RP.Int.July.M1","RP.Int.August.M1","RP.Int.September.M1","RP.Int.October.M1","RP.Int.November.M1","RP.Int.December.M1","RP.Int.January.M2","RP.Int.February.M2","RP.Int.March.M2","RP.Int.April.M2","RP.Int.May.M2","RP.Int.June.M2","RP.Int.July.M2","RP.Int.August.M2","RP.Int.September.M2","RP.Int.October.M2","RP.Int.November.M2","RP.Int.December.M2","RP.Int.January.M3","RP.Int.February.M3","RP.Int.March.M3","RP.Int.April.M3","RP.Int.May.M3","RP.Int.June.M3","RP.Int.July.M3","RP.Int.August.M3","RP.Int.September.M3","RP.Int.October.M3","RP.Int.November.M3","RP.Int.December.M3"
"Data_Buenaventura.csv",NA,-0.699999999999749,0.199999999999936,-0.299999999999887,NA,-0.499999999999819,-0.59999999999979,-0.0999999999999568,-0.199999999999926,-0.199999999999923,5.1742333398996e-15,7.47547954728216e-15,NA,-0.699999999999749,0.199999999999936,-0.299999999999887,NA,-0.499999999999819,-0.59999999999979,-0.0999999999999568,-0.199999999999926,-0.199999999999923,5.1742333398996e-15,7.47547954728216e-15,NA,-0.699999999999749,0.199999999999936,-0.299999999999887,NA,-0.499999999999819,-0.59999999999979,-0.0999999999999568,-0.199999999999926,-0.199999999999923,5.1742333398996e-15,7.47547954728216e-15
"Data_Bundaberg.csv",-1.07500000000079,-0.814795918367478,-0.509999999999992,-0.370000000000007,0.950000000000914,-0.84795918367366,-0.443000000000014,-0.090000000000006,-0.30164285714287,-0.131999999999995,-0.36250000000014,-0.430394808004284,-0.550000000000121,-0.521428571428705,-0.199999999999999,-0.0200000000000031,1.30000000000088,-0.414285714285851,-0.190000000000009,0.0999999999999992,-0.114285714285713,0.139999999999998,-0.17500000000008,-0.166279069767418,-0.0249999999994506,-0.228061224489931,0.140000000000002,0.303999999999993,1.65000000000084,0.0193877551019598,0.0589999999999905,0.290000000000004,0.0534693877551158,0.449999999999991,0.0124999999999822,0.131483910221757
"Data_Burgos _ Villafria.csv",-0.0390922929731237,-0.0288154534410033,-0.0466516898660422,-0.016820627508282,-0.0342125090722479,-0.00231519999651351,-0.0288311786881167,-0.0290191853420165,0.00292465716840318,-0.00189498710573255,-0.04256380447422,-0.0125050527673081,0.0122296109455005,0.0513637460777227,-0.00304162219850541,0.0465001360050769,0.0327862906881845,0.0491839656406577,0.0221259842519679,0.000349021681651035,0.0549021681649938,0.0660281690140846,0.00929305135951655,0.0266478873239437,0.0619176552470379,0.131086232567094,0.0389970147009755,0.107442088892477,0.109443034749896,0.102334758213178,0.0740765030333082,0.0310775084237997,0.108518059241907,0.130770183892085,0.0637386558720713,0.0685688472525293
"Data_Burketown Airport.csv",0.0466786711403271,-0.0282427611487435,0.000465488043468784,-0.0194808262024339,-0.0424098656842818,-0.027216866949093,-0.0182461345027962,0.0412935841913775,-0.0067322639789022,0.0163352107286163,0.0144142513431945,-0.0194650285329441,0.108205729357465,0.0259286394607658,0.0468318042813443,0.0370948012232405,0.0470309912467475,0.065571865443428,0.0590591884207804,0.0822262996941859,0.0482262996941881,0.0699327217125381,0.0483929654335955,0.0508807339449593,0.177052493357038,0.0783112962206678,0.0932666515912396,0.0989178203293762,0.143609203880403,0.165402790711597,0.146770075490538,0.123772175742778,0.103944425085799,0.1225825690879,0.082242428321162,0.113672622366245
"Data_Burlington _ Congers Mobile Home Park.csv",-0.665304687738402,-0.743675567107742,-0.746596601141488,-0.450753797468344,-0.302936118009933,-0.0793980391764157,-0.382130023233457,-0.149550982414679,0.0448654712786462,-0.3144195902099,-0.347709675933343,-0.31634944076877,-0.150276243093952,-0.249275362318829,0.0660220994475028,-0.249240506329116,-0.126898734177214,0.057025316455692,-0.130443037974683,-0.0228481012658258,0.261582278481013,-0.11632911392405,-0.00974683544304079,0.0423913043478167,0.335524709257907,0.29569260659524,0.845524318167801,-0.0402522071783425,0.0442463397292107,0.208246491948402,0.138982055159427,0.11103326289857,0.484049079674731,0.0762931821823458,0.309730041259409,0.434000866414596
"Data_Burns Municipal Airport.csv",-0.101405256328865,-0.0920073504796422,-0.0540787819528514,-0.0928667651418001,-0.107059619278204,-0.00558091963422935,-0.0290128873788077,0.0280880184396844,-0.0297457628429689,-0.109373838023669,-0.169677303619617,-0.214073493124261,0.0618497109826605,0.0129862408697128,0.0164093856128444,0.0943670886075953,-0.00956577815993231,0.0770552560646906,0.107711988304095,0.0964771918066434,0.0471350299554494,0.028888456297449,-0.0481755506978308,-0.0497015519299685,0.21251090079856,0.119619551991416,0.0866263165537804,0.285418364444801,0.0855885804162276,0.164009630351786,0.233505380294633,0.168994119305796,0.124613866742806,0.148477906500676,0.070689312258847,0.098060231246381
"Data_Bursa.csv",-0.0478554638551069,-0.00731276972537592,-0.0576718790198874,-0.0931211242240712,0.00440565833431264,-0.0310217822689769,-0.0389853364903493,0.0179091283060567,0.0373828171756759,-0.0366707976056976,-0.0186127079362518,-0.0241820580395694,0.0621418636995828,0.0920723226703755,0.0648122392211404,0.00403337969401923,0.0501279246542316,0.013600800919575,0.00550758459743255,0.0812191775742553,0.0923764321999355,0.0422744632726465,0.0796372760767387,0.0786054369528392,0.175661883004714,0.197634409558942,0.193851803134086,0.112015551463263,0.0960892719746143,0.0600886805810316,0.052759851262647,0.147581925462272,0.143742119629058,0.1262116601539,0.177891408192753,0.189337800081984
"Data_Burtonfield Tanna.csv",-0.0051017326428105,0.0104440022624395,0.0125465806024209,-0.00186244912216843,-0.0665510170249042,0.0815661806951997,0.0633768497164458,0.0772714677295772,0.0412509476044561,0.0712146215049504,0.00875011836431239,0.105344452831058,0.124749163879601,0.0740406320541833,0.0446764091858035,0.0731911334169793,0.0337829552421793,0.160169491525422,0.195782608695649,0.156779661016947,0.127401129943502,0.127815315315314,0.125572519083961,0.165266393442618,0.254438988378208,0.131566963398548,0.0812694439964945,0.148197170799948,0.141599450183647,0.242528637604136,0.325014773156896,0.240782910801489,0.224717962989561,0.190233385835158,0.243266272361736,0.227179106968892
"Data_Butte _ Valley Vista Mobile Home Community.csv",-0.0987156859327838,-0.20676906893804,-0.360224494321199,-0.373800252363399,-0.0635203520129622,-0.0264692013064051,-0.0850753791368487,-0.0650673167584402,0.0218160646691464,-0.0980898808321145,-0.0712689506644938,0.0238059952395052,0.00981238016981706,-0.0831970170796256,-0.0669076637058477,-0.148481012658226,-0.000311835577604431,0.0249754178957713,0.016862203818726,0.0369220151828824,0.0659726670937435,0.0224548597771802,0.0673736128236752,0.097438456420492,0.108810755079917,0.0300332648096761,0.173540798059989,0.0685432582919399,0.0564003680708574,0.0862403448165822,0.118482641066881,0.143799601884674,0.114877964360485,0.140340136999125,0.184303581761875,0.1887010014679
"Data_C. Amalie _ St. Thomas Airport.csv",0.00747093954342826,0.00450701661040952,-0.00493572113872585,0.000563338391845247,0.00175727516863053,0.00459671297195259,0.0129903177230558,0.0221415825075466,0.00819095333209241,0.0236194472109146,0.0156669808021313,0.0157409574371907,0.0291717885679164,0.0251440544787847,0.0233965014577259,0.0207933711750507,0.0264879538513741,0.0231754927271583,0.0293214350425803,0.0330007674597085,0.0285631248546851,0.0418531236154186,0.034108949416342,0.0451097804391216,0.0484645545761559,0.0438571966596429,0.0557353925925848,0.0376912798076806,0.0505134448322342,0.0428853137929488,0.0471640233912824,0.0449728095641698,0.047796811060199,0.0617512046593488,0.0543005461854073,0.0726266417724966
"Data_Ca Mau.csv",0.0303187609150355,-0.00921226646650392,-0.0132235171570747,-0.0315732762758321,-0.0102167319525303,0.0156475164579964,0.0365978927147157,-0.0075264451811196,-0.0222093699290075,-0.0197076801944323,-0.0186530235938342,-0.0300397925657578,0.0790842409424312,0.0350136986301372,0.024979253112033,0.0258767268862917,0.061644973691503,0.0421487603305779,0.0579802259886994,0.018664850136241,0.0106309650053024,0.0144600164880455,0.0186627906976746,0.017469586374695,0.126839710150699,0.0810592779133066,0.0611605834954634,0.081928587400522,0.128566610945469,0.0686423925435933,0.0812199724720886,0.0428983111092982,0.0437219290870718,0.0528462766308104,0.0560656554218499,0.0670353839960683
"Data_Caen.csv",-0.0405824882631364,-0.0357118038630787,-0.0723913678081949,-0.0194642684325418,-0.0493972614974344,0.000683291192525977,-0.00942716081001055,-0.0398770114595738,0.00236478071970582,0.010300477545012,-0.015420252515996,-0.0189514630977424,0.0208353459298195,0.0318602898268815,-0.0262670730330735,0.0230281823340277,-0.00617513932937302,0.0299142150413142,0.0312794635150386,-0.00216275659824095,0.0415576654936583,0.0567140058765915,0.0340909090909087,0.046585636722606,0.0874849395159447,0.103519409518922,0.0206818376651807,0.0649318667393975,0.0334766472186459,0.057431806080851,0.0704459483892165,0.040599509653606,0.0835823778158619,0.104941928528509,0.0832357933717665,0.111633787358841
"Data_Cagliari _ Elmas.csv",-0.0239396416575132,-0.0219036135883297,-0.00395064965373813,0.0292974232181023,0.0210481848981633,0.0398921775571682,0.0323769357993721,0.0263469788142113,0.0176370338039871,0.0132566983019873,0.0227860183810072,-0.00840539209994599,0.00606121627064002,0.00833781603012427,0.0170832682393376,0.0469530195497887,0.0483594864479317,0.0608192851912612,0.0569171004651242,0.0458996227652945,0.0391333380503424,0.0403932859386336,0.0463407198521425,0.0230255247517963,0.0350283850237998,0.0405642744502974,0.0354793881789613,0.0641677964986378,0.0752925195003673,0.0823311670086427,0.0813904212069468,0.0651583887894172,0.0619599210022057,0.0705562112565735,0.0683287312846581,0.0553352817512338
"Data_Cajamarca.csv",NA,-2.19999999999922,0.39999999999986,0.699999999999755,NA,0.39999999999986,1.09999999999961,-0.199999999999922,6.70081545006003e-16,0.599999999999794,1.9999999999993,-0.299999999999894,NA,-2.19999999999922,0.39999999999986,0.699999999999755,NA,0.39999999999986,1.09999999999961,-0.199999999999922,6.70081545006003e-16,0.599999999999794,1.9999999999993,-0.299999999999894,NA,-2.19999999999922,0.39999999999986,0.699999999999755,NA,0.39999999999986,1.09999999999961,-0.199999999999922,6.70081545006003e-16,0.599999999999794,1.9999999999993,-0.299999999999894
"Data_Cali _ Alfonso Bonillaaragon.csv",-0.436224489795972,0.0695652173913039,-0.0169728540281353,0.00349106213765422,0.00699898065365548,-0.799999999999713,-0.499999999999825,-0.033135154803169,-0.383673469387941,-0.027517515593495,-0.335714285714447,-0.478571428571556,-0.321428571428647,0.0695652173913039,0.0601114206128135,0.047695852534562,0.0154377880184334,-0.799999999999713,-0.499999999999825,-0.0179265658747314,-0.285714285714392,-0.0237593984962405,-0.250000000000093,-0.300000000000029,-0.206632653061323,0.0695652173913039,0.127660738976265,0.0857397693728896,0.0220077937522569,-0.799999999999713,-0.499999999999825,0.00148039128791905,-0.183673469387785,-0.0198230161870842,-0.160714285714313,-0.121428571428502
"Data_Calvinia.csv",NA,0.799999999999722,0.299999999999897,-4.49999999999841,NA,-0.0999999999999632,1.49999999999947,0.699999999999755,0.399999999999861,3.79999999999866,1.9999999999993,1.29999999999955,NA,0.799999999999722,0.299999999999897,-4.49999999999841,NA,-0.0999999999999632,1.49999999999947,0.699999999999755,0.399999999999861,3.79999999999866,1.9999999999993,1.29999999999955,NA,0.799999999999722,0.299999999999897,-4.49999999999841,NA,-0.0999999999999632,1.49999999999947,0.699999999999755,0.399999999999861,3.79999999999866,1.9999999999993,1.29999999999955
"Data_Camiri.csv",-0.0325912364516491,-0.0526203423457297,-0.100909796812486,0.0034327048221761,-0.10943263331324,-0.141303516580549,-0.0951110226561742,-0.114235080619663,-0.0344212106504852,-0.128810163904122,-0.104552064807148,-0.031562102441379,0.0288187372708758,0.00147735314932858,-0.0412183826148907,0.0596911369740385,0.0413415660959915,-0.035031917235306,0.0388387232255328,0.0100211608222474,0.0664893617021279,-0.0440194142810119,0.00162090638438446,0.0194242454427732,0.0940065818127517,0.0553329658122244,0.0153035390809452,0.118060552724879,0.184108028148794,0.0729287582546396,0.17629226986806,0.141062461173324,0.171527998441691,0.0348049366103725,0.106437421028036,0.0797876574764141
"Data_Campeche, Camp..csv",-0.0403306441609997,-0.000530257688121497,-0.0292028030218702,0.0136978403971442,-0.0367472928282548,-0.0300379863591945,0.011994550230099,-0.013775247296033,-0.0297493726982769,-0.00294621521287014,0.00705388632093956,-0.00371357235772771,0.0249180327868862,0.0511179931867479,0.0471580122836363,0.0621999212908212,0.0220433171843823,0.0128882945895902,0.0434958641706576,0.0252290983142885,0.000822812363952916,0.0440135774531994,0.067666516796197,0.0643338872055517,0.0869187966427564,0.100793957986245,0.117709070135083,0.111050678552947,0.0797607478887681,0.0525710545702949,0.0733942486120243,0.0658431411479622,0.0293666673079101,0.0902357643920478,0.129046232413137,0.12701550762758
"Data_Campinas Aeroporto.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Data_Camrose.csv",-0.150000000001999,-2.38265306122449,NA,-0.687755102040816,0.499999999999825,-0.415,-0.202008765522274,0.575000000000603,1.19999999999958,3.00000000000262,-5.49999999999806,-1.49999999999947,1.70000000000027,-0.557142857142857,NA,-0.057142857142857,0.499999999999825,0.549999999999999,0.189189189189198,0.95000000000069,1.19999999999958,3.10000000000183,-5.49999999999806,-1.49999999999947,3.55000000000255,0.935714285714287,NA,0.511224489795919,0.499999999999825,1.535,0.520197224251299,1.32500000000078,1.19999999999958,3.20000000000103,-5.49999999999806,-1.49999999999947
"Data_Canakkale.csv",-0.0457690050795451,-0.0295880197263522,-0.0462854131327838,-0.0380542609742372,0.0203971925348335,-0.0111807613714995,-0.0112023797884466,0.0206223026221679,0.0489444102097273,-0.00918031470071007,0.0141848726584175,0.0224966916967318,0.0502688271719353,0.0669078179696618,0.0499499425266061,0.030123475101046,0.0609040333796941,0.0374689458266897,0.0358077793021621,0.0751937409618481,0.105455621301775,0.0692217807899048,0.10779443526871,0.108782238597386,0.152434407219775,0.160277513687132,0.156961506700556,0.09973970993425,0.101042333706024,0.0831836433875867,0.0839233286410515,0.127730753081489,0.164901590700606,0.154675948920037,0.200764658710235,0.199030536325324
"Data_Cap-Skirring.csv",0.04887119632924,-0.00179170450779226,-0.0889790920444939,-0.0792373870157642,-0.1193405511811,-0.0438923903521154,-0.0283874527598255,-0.0179014050358584,-0.0137307401173258,-0.0289135402130277,0.00303070131954304,0.0414414553670492,0.102825122577635,0.084184284004787,-0.0106796116504862,-0.0223268206039091,-0.0409448818897624,-0.00268755152514442,0.00906108026249333,0.00813148788927408,0.0351890319900289,0.0107350096711799,0.0511605415860723,0.0939903846153849,0.161107540418065,0.174764637674266,0.0688790767273073,0.0336390901791649,0.0419946989894004,0.0381590842949654,0.0499120659388877,0.0342149234922964,0.0874760047596948,0.0501541566431838,0.0962730953200459,0.148594544540496
"Data_Cape Dyer.csv",NA,-7.3999999999974,NA,-3.59999999999873,NA,1.59999999999944,0.899999999999684,-0.599999999999788,3.6999999999987,-5.19999999999817,-5.79999999999796,1.19999999999958,NA,-7.3999999999974,NA,-3.59999999999873,NA,1.59999999999944,0.899999999999684,-0.599999999999788,3.6999999999987,-5.19999999999817,-5.79999999999796,1.19999999999958,NA,-7.3999999999974,NA,-3.59999999999873,NA,1.59999999999944,0.899999999999684,-0.599999999999788,3.6999999999987,-5.19999999999817,-5.79999999999796,1.19999999999958
"Data_Cape Hooper.csv",NA,-2.09999999999926,NA,-4.79999999999831,NA,-0.399999999999859,-1.39999999999951,0.0999999999999649,1.89999999999933,-3.59999999999873,-7.3999999999974,-1.09999999999962,NA,-2.09999999999926,NA,-4.79999999999831,NA,-0.399999999999859,-1.39999999999951,0.0999999999999649,1.89999999999933,-3.59999999999873,-7.3999999999974,-1.09999999999962,NA,-2.09999999999926,NA,-4.79999999999831,NA,-0.399999999999859,-1.39999999999951,0.0999999999999649,1.89999999999933,-3.59999999999873,-7.3999999999974,-1.09999999999962
"Data_Cape Parry Airport.csv",-0.406336734903669,-0.23224365746738,-1.50540204081628,0.056427299509496,-0.0863741623850262,-0.0125496482946873,0.0114990493673093,-0.0122459295765218,-0.00982405161763675,-0.0243280770566488,-0.0356116889631653,-0.0751504012667839,-0.0804974977921696,-0.106339830675331,-0.0314285714284181,0.0789223454833612,0.0479425933360104,0.0314333530222488,0.0590372120496161,0.0213132506398902,0.026018901358535,0.0834013050570976,0.0432707993474724,0.029620215311007,0.173811250883802,0.0331929715069701,1.3339122448982,0.096174788590547,0.152800906250256,0.0799507784147695,0.106261819599995,0.0621628756637453,0.0729011528511068,0.185754226250037,0.118797399466162,0.133325596056139
"Data_Cape Race.csv",-0.799999999999718,-0.299999999999895,NA,0.0408163265306046,-1.89104613635661e-16,0.185356949702563,0.499999999999826,1.19999999999958,1.09999999999961,-0.0292403746097777,-1.29999999999954,1.6999999999994,-0.799999999999718,-0.299999999999895,NA,0.242857142857194,-1.89104613635661e-16,0.34302325581401,0.499999999999826,1.19999999999958,1.09999999999961,0.254838709677456,-1.29999999999954,1.6999999999994,-0.799999999999718,-0.299999999999895,NA,0.422448979591946,-1.89104613635661e-16,0.477366143861635,0.499999999999826,1.19999999999958,1.09999999999961,0.582206035379882,-1.29999999999954,1.6999999999994
"Data_Cape Tobin.csv",0.00400342850253635,-0.155391502030298,-0.229043606440649,-0.0719070023037005,-0.0222879572238513,-0.037192630207503,-0.00587512934254002,-0.0222493459266963,-0.0223559645014495,0.0410876513697364,-0.0734361565197299,-0.0365674525090104,0.125584832362132,0.0171745895482323,-0.092968501431755,0.0672605790645909,0.0169265033407581,0.0047527693545381,0.035259023565678,0.0247907110091746,0.0235705903775336,0.109884388324041,0.0418753640069896,0.0835497835497846,0.243819530819787,0.178469831636773,0.031792067256711,0.207603127145772,0.0517462462983827,0.0489300500431069,0.0748293186709263,0.0731314604343832,0.0685638154950976,0.176692045911606,0.155550962521017,0.200807510791278
"Data_Cape Town Airport.csv",0.0161496304390888,0.0183483001920105,0.0105658908957321,0.0192872418667059,-0.00250241750626131,0.0298932706422536,0.0109803429257062,-0.02943026107636,-0.0174865139738623,0.00587848639710328,-0.0204676202560286,-0.0278391491206747,0.0450875740007972,0.0469887076537015,0.0470599061378477,0.0526837164130784,0.0257962169100721,0.0632113952735516,0.0428293946260923,0.00949174490126245,0.0317374084329336,0.045239467378448,0.0176974035212518,0.0201863749125374,0.0734246950501124,0.0779473791221348,0.0816450331657111,0.090458684881168,0.0518617790320355,0.10036798854759,0.0783982589826515,0.0479736040887371,0.0799286508249435,0.0852196555801005,0.0563813813669306,0.0666343604864994
"Data_Cape Whittle.csv",NA,-4.49999999999842,-1.09999999999961,-1.49999999999947,NA,0.999999999999649,-0.399999999999857,1.6999999999994,0.599999999999789,0.0999999999999662,-3.3999999999988,1.29999999999954,NA,-4.49999999999842,-1.09999999999961,-1.49999999999947,NA,0.999999999999649,-0.399999999999857,1.6999999999994,0.599999999999789,0.0999999999999662,-3.3999999999988,1.29999999999954,NA,-4.49999999999842,-1.09999999999961,-1.49999999999947,NA,0.999999999999649,-0.399999999999857,1.6999999999994,0.599999999999789,0.0999999999999662,-3.3999999999988,1.29999999999954
"Data_Capo Bellavista.csv",-0.0168993232112301,-0.0159234346364348,0.00764695785903452,0.0295888553567584,-0.0188114331747561,0.0492635188866433,0.0590409813094531,0.00257660724837411,0.0305607004089234,0.0148135517834565,-0.00586748595536121,0.00778106467756724,0.0161547018054245,0.0477889766639432,0.0395705143982278,0.0662638152574353,0.0389080318319796,0.0885204081632651,0.094119756185011,0.0546783530104327,0.0638231720391689,0.0536795334629272,0.0333556307547022,0.0568594734890626,0.0443865721851707,0.110562758561536,0.0695326296587929,0.10142679886285,0.101803292927797,0.126186418116937,0.132022430237243,0.104148653875707,0.095131415534797,0.0920532048126665,0.0733797844253814,0.0996071774645521
"Data_Capo Palinuro.csv",-0.106960811845499,-0.0354591643800399,-0.128334691299223,-0.0246287233000187,-0.0630840076049974,-0.0228388969578883,-0.0288300141221116,-0.0795123151909884,-0.0838055333274466,-0.0927948263373112,-0.0338598236206122,-0.0346018012343821,-0.0474756831866605,0.0193388499180912,-0.0209477789081074,0.00264550264550358,0.00707740700219051,0.0411372411372394,0.01362449560883,-0.0259086553816675,-0.0167774086378733,-0.0428513403736803,0.0258417468889411,0.027496509662725,0.0193777890669967,0.0722605887270803,0.0814764156313715,0.0305215209540605,0.0861381124986317,0.0975733001215577,0.0549505466725527,0.0302968551062253,0.0472665464509225,0.0112188964378779,0.0825584098940846,0.104675147998665
"Data_Caracas _ Maiquetia Aerop. Intl. Simon Bolivar.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Data_Caribou Municipal Airport.csv",-0.00725028882706954,-0.0602542554911765,-0.0621624778172057,-0.0389204745096277,-0.039708497417391,-0.00154599802451837,0.0108487971874826,0.016432073640942,0.0397414755189019,0.027726395212613,-0.00925379505053946,0.0406414792944152,0.0558528428093613,-0.00283705338892868,7.38401417707177e-05,0.0030592155081039,-0.00218866982780104,0.0280241935483879,0.0344921399619821,0.0431935568589684,0.0679478016027721,0.0578689561680974,0.0318968989126043,0.103431214879003,0.119543528595875,0.059168762602706,0.0607317549609823,0.0427018177707266,0.0361618478664956,0.057947461750456,0.058417132174043,0.0716338124967585,0.0969340411461169,0.0909977647618541,0.0786297969522937,0.163936209247039
"Data_Carnarvon.csv",-0.0159054176871994,-0.0582419972019973,-0.000592277228399985,-0.0236825046979836,-0.00425805073070727,-0.0134066996400941,-0.00992177687347575,-0.0116524250426761,-0.00561292381528176,-0.0200671249449704,-0.0198589768019517,0.00183169692127178,0.0129677838002909,-0.0229406824948469,0.0308966074313442,-9.54949101997934e-05,0.0242254994247464,0.00801664249179294,0.0122203985037031,0.01328611898017,0.0153922336698644,0.00279716008855662,0.00222780640256893,0.0217221746140106,0.0418810183781942,0.012685577975977,0.0606585437027639,0.0239705098505473,0.0549425360391034,0.0289148440488569,0.0342724542199432,0.0375983545100506,0.037047925020296,0.0240606185953414,0.0227656413073691,0.0424679483790315
"Data_Carrasco.csv",0.0383419300007727,-0.0283527718365489,-0.0520139555437448,-0.0277870224686186,-0.0220480654606564,-0.0452196188158023,-0.0735056775249515,-0.125204200753978,-0.0238435846921503,-0.0523391558186205,-0.0466013590600186,-0.0172917731716296,0.0901661129568111,0.0155808729139922,-0.00586573332208814,0.0192066805845511,0.031120230293379,0.0217109569315358,-0.0120222929936311,-0.0590976331360944,0.019099637785316,0.00334854501274116,0.0227435744172141,0.0383936755270394,0.139475990331233,0.0573794550770925,0.0404277166602431,0.0670497287126345,0.0865847506668666,0.0881760186405052,0.0470614680108721,0.0121729194339529,0.0574365303851625,0.0565641787726662,0.0975647846015368,0.0999540866032899
"Data_Cartagena _ Rafael Nunez.csv",-0.010603281926168,0.00985223500569438,0.00656831130423212,0.0234714317296426,0.0216833334187528,0.000856960460329764,0.00820066159487817,-0.00462352036270743,-0.00809131358298383,-0.00944029273707648,-0.0189959940176326,0.00379967143062324,0.0133623427772843,0.0364166740892502,0.0359242787988505,0.0469315044090154,0.0416273269796031,0.020010163892771,0.0261021471223478,0.0141536894192992,0.0129335535510098,0.00963028840045707,0.00607927836361299,0.0309322033898304,0.0360499902180329,0.0621769308899899,0.0646919767587505,0.0678787239450612,0.0599365811103088,0.0421223400912003,0.0449515615383532,0.0345002024146419,0.035666585111763,0.0282428299545779,0.0321176584152808,0.0588835015081878
"Data_Cartwright Airport.csv",-0.149155081307669,-0.247589087927493,-0.245101877265744,-0.0852928465449932,-0.115725619572723,-0.0919132045292492,-0.035669209326287,-0.0274682766134575,-0.0607872265105495,0.00222147863963171,-0.0797278596095306,-0.134254748946106,0.0658506480148117,-0.0339633027522892,-0.024769339957415,0.0339828168149775,-0.0153226402542707,0.00397007176668191,0.0524918490917559,0.0401712538226254,0.012468437091859,0.0800665834373701,-0.00518467907238437,0.0652858958068613,0.271951381188649,0.14988073762029,0.184618934296965,0.153038900713122,0.0845572114858268,0.087121516397489,0.145375728179982,0.108738744531409,0.079902655059722,0.153705521638666,0.0681116214947547,0.25511684924496
"Data_Casablanca.csv",-0.0763959782299664,-0.0362861466983286,-0.0522531070988521,-0.0272936834921884,-0.0156164484041824,-0.0363649928151852,0.000962187672369524,-0.0196375595788709,0.00537615681664709,-0.0227503455350004,-0.0365164679409852,-0.0269058070832953,-0.0189937746156767,0.0325625117503287,-0.0185478741621408,0.014144948232774,0.0341443742438511,0.0040635831241796,0.0350226928895598,0.0158210490229688,0.0297811816192555,0.0321753364859937,0.0247719762062138,0.0342335488779008,0.0332632678141205,0.102385739438419,0.0151463176406222,0.050981005247399,0.0771396684655936,0.0424240703091965,0.0713477894173071,0.0557329305614003,0.054066758399609,0.0937192069479664,0.0852188485865405,0.0944268997586832
"Data_Catamarca Aero..csv",-0.0468974490806086,-0.058862058333706,-0.115672396372462,-0.0236760149710538,-0.0811984618050221,-0.0588349779030416,-0.0393801101928415,-0.0638691968187626,-0.0543604918244196,-0.0650413020723,-0.00539720845886194,-0.0429593647897769,0.0258962445117013,0.0164505672609399,-0.0347693203318294,0.0605827396155421,-0.00102459016393859,0.00412471934525981,0.0310031631269751,0.013129928008228,0.0183611532625175,-0.00299282209335368,0.0588071154516895,0.0240661478599241,0.100302354738475,0.0850356458946809,0.0379871334515434,0.135782129823032,0.0777378510380964,0.0680777364419784,0.105002687274527,0.0891833800217633,0.0910730667471038,0.0540770904257721,0.120716516464307,0.0851981924972386
"Data_Cayenne _ Rochambeau.csv",-0.0160200680550519,-0.00429411594793346,-0.0471344903879892,-0.0421018375150076,-0.0607944196536407,-0.0239613715084063,-0.0180322955399038,-0.00275833712846089,0.0101492928892789,0.00220520667002279,-0.0111725434845049,-0.0573164156862205,0.00174210484448287,0.0080327361990783,-0.0142571772623429,-0.0179371171744497,-0.0284956491542408,-0.00555130575210894,-0.00417272960712156,0.0069147950329395,0.0177883972092135,0.012354467490017,0.00376477870110526,-0.0300183047444721,0.0216448197952913,0.021399401485304,0.0207075921639648,0.00870721097060048,0.0027398220957919,0.013153645196065,0.00867540526350847,0.0174127812749461,0.0252068541637359,0.0229307205312656,0.0182320470978365,-0.000673362837999972
"Data_Ceres Aerodrome.csv",-0.00980281171922241,-0.0194793209237553,-0.0559871872994463,-0.0110953656999756,-0.0564380598578804,-0.0303129487535693,-0.0440980582390888,-0.0209845268380993,0.0113421289937771,0.0160792833919685,0.0198777801090871,-0.00137563883120087,0.0163433441204434,0.00650746673293725,-0.0216297147529562,0.018338548377201,-0.00603114022826459,0.0093371410722657,0.00125916651761678,0.0150845636653494,0.0424980683793723,0.038763854605295,0.045799337250425,0.0315368264323569,0.043778699679285,0.0329067413000839,0.0126796275731721,0.0459677978079637,0.0439616648215265,0.0491462171415828,0.047939906644045,0.0561921616202608,0.0728332807391145,0.0614939132596021,0.0725447273044878,0.0648506023891855
"Data_Cessnock Airport.csv",NA,0.199999999999935,0.299999999999897,1.49999999999947,NA,-0.899999999999683,0.199999999999933,-0.399999999999858,-0.899999999999678,NA,-0.699999999999751,-1.3999999999995,NA,0.199999999999935,0.299999999999897,1.49999999999947,NA,-0.899999999999683,0.199999999999933,-0.399999999999858,-0.899999999999678,NA,-0.699999999999751,-1.3999999999995,NA,0.199999999999935,0.299999999999897,1.49999999999947,NA,-0.899999999999683,0.199999999999933,-0.399999999999858,-0.899999999999678,NA,-0.699999999999751,-1.3999999999995
